CONTENT,RATING,label
劲无聊的偶像剧，因为冇剧情！鬼魂弟弟与失忆姐姐的恋情…不伦不类。总觉女主像尹恩惠，男主像金宇彬。,1,-1
最爱韩剧，这个就免了吧,1,-1
十分钟，果断弃,1,-1
20160223夸自己 是快进 看完的,1,-1
很奇怪这些电影怎么还会超过2分,1,-1
被评论只可惜不能给0分笑死~   四姐妹一起看的，再多的鸡翅鸡腿鸭架西瓜等等等也撑不起看点……最好笑的是二个姐姐看得乐呵呵的🌝,1,-1
剧情烂，特效烂，哪里都烂。,1,-1
真的很烂，拿稻草填充想象力的一部烂片,1,-1
鲨鱼倒是真大，但是很没意思,1,-1
太烂了 竟然不如国产片,1,-1
五毛特效不能再多了，哈哈，情节更是弱爆了，哈哈，我脑子瓦特了才看这个吧！。。,1,-1
碉堡了淡水鲨！,1,-1
一般我对怪兽都挺宽容得 可这玩意一出场就突破底限了,1,-1
浪费我3分钟的烂片,1,-1
网络电视免费给你看的只能是这些垃圾货,1,-1
我去你妈勒戈壁吧。。。。啥鸡巴玩意,1,-1
童年阴影，吓cry我，但是印象里完全不是什么三级片的感觉，只记得土匪去挖别人坟墓把猛鬼移到孕妇肚子里，还把用来镇鬼的佛像给调包了。反正就是连诵经的和尚都被吃掉，让我觉得很无助恐怖，印象颇深，后来应该没有看完。,1,-1
1星都给多了,1,-1
一切元素它都有甚至连鬼魂元素都有 然后以最垃圾的方式呈现出来 动作片反面教材,1,-1
彻底浪费了两个实力派男演员。女孩Mae长得不错。,1,-1
太狗血了，烂片中的烂片，漏洞百出，不停的出现穿帮镜头,1,-1
找了个黑人来做主角，不得不说这动作实在是太难看，就是不像样。,1,-1
郭晓冬结局怎样呢？江一燕并没有报得了仇，郭还是逃走了，虽然损失了儿子和金条。,1,-1
李小璐我求你演毛片去吧,1,-1
别把板着脸当演技，讲得不好的烂故事,1,-1
就对江一燕这个人物设定有点好感，幸好她终于挂了不会再有续集了真棒,1,-1
从头到尾都没看明白 不知道是我自己的智商不够还是大家都怎么觉得。。。。,1,-1
前十分钟主要展现的是一群长得欠扁的SB的生活画卷，截止至第二十分钟，剩下6个SB……再往后，就看不下去了。这白痴的演技，这碎嘴子，这廉价的特效..作为一部让人笑不出的喜剧兼一部吓不住人的恐怖片儿它实在是太考验观众耐性了,1,-1
卧槽，女主角丑爆了好么，整部影片太特么黑了，有些东西根本看不清楚,1,-1
目前看过最烂的丧尸片,1,-1
建议多买些灯。,1,-1
睡了一个多小时 垃圾 这也叫喜剧？都没赵本山小品有意思,1,-1
说实话，想给负分······劳资当时脑袋怎么就抽筋了选了这部电影···,1,-1
绝对垃圾的作品，真的不知道怎么会上映的,1,-1
好没质感的画面。。。像盗版。,1,-1
适于5岁以下儿童观看。,1,-1
信个屁任，太二。。。。,1,-1
小成本电影，凯奇已经成这样了，我还期待着什么。主线不够深刻，一大败笔。,1,-1
剧情改的服气，一星给的我原着,1,-1
对原着忠实改编就好，不明白为什么要自己加改戏份,1,-1
甚至没上映，但就冲这个译名也要给个差评啊，算是什么意思？,1,-1
帅个毛，不见得帅到哪去,1,-1
目测不敌暮光,1,-1
真的是一部脑残片。,1,-1
本来想为白富美表姐的美腿加分的，但我怕被喷没敢啊,1,-1
基本上是文学社团大一新社员的水准,1,-1
垃圾女人垃圾片,1,-1
看到男主角我想到小学看红苹果乐园 真是，，，,1,-1
都是些么啊,1,-1
实在看不下去了，赛义夫居然演这种烂片,1,-1
一星给女演员们！编剧继续瞎白活吧！,1,-1
剧情没新意，节奏严重失控，还披着宗教的外衣……,1,-1
粉丝向无脑看颜,1,-1
豆瓣的3.2分太高了 先打个1星鼓励鼓励,1,-1
烂的毫无底线,1,-1
都是像《女生寝室》一样的剧情，没有新意，而且没有演技。,1,-1
《七月半之恐怖宿舍》——撇开一惊一乍的故弄玄虚，我能感受到有剧情的。真的。,1,-1
文不对题……什么JB玩意儿……,1,-1
不知道成本到底是有多低 彻头彻尾的大学生电影水平,1,-1
国产恐怖片果然“好看”,1,-1
男演员丑，女演员整容,1,-1
星星都是给美好肉体机器人男主的,1,-1
要是能给半星，我绝对不会给一星，剧情完全不合理，男主就是个订着上帝光环的二货，垃圾电影,1,-1
导演水平太差,1,-1
除了个别几场极品飞船戏 其馀是屎 球球龙妈不要拍电影了 演艺生涯中所有角色都靠开挂有意思吗（但是Han Solo永远是我的穿衣偶像！,1,-1
郝导俨然当上了暴发户，逆光升格透你奶，想起吴娜去年的神作，简直姊妹篇。,1,-1
青春电影太多，没什么特别之处还真是没办法打动人,1,-1
正因为自己被欺负，所以看到别的童鞋被欺负也不吱声...这是每个人都会烦的毛病吧....,1,-1
Jon Stewart确实该退休了。,1,-1
必须1星，不能再多。三星肯定水军。,1,-1
特想回复导演，恩，我觉得那些没看就骂的人很明智。我看了，不想骂，想直接把你砍了。这也能叫电影？,1,-1
城乡结合部的演员阵容，演技也是浮夸做作，灯光和镜头没有一点紧张恐怖的感觉。可惜了这片好风景。一星给景色。,1,-1
看完不得不说这水平还不如一般的微电影,1,-1
可以给负分吗？这个就是最垃圾的国产电影！只要不是残疾人，都能拍出了！,1,-1
无聊，说好的恐怖呢？,1,-1
我看了，可以骂了么,1,-1
珍惜生命，远离这个导演的一切片子,1,-1
别名：一群渣在作。演员穿个情趣水手服也就算了，就这样的造型还美女……我TMD也是醉了。结尾文不对题的烂尾戏更是让人不知所云，几个场景切换您倒是换个地方啊！如果可以打负分我绝对不给你打一星，目前的评价忒高了！你们想拍成《心迷宫》的心情我可以理解，但不是一级别就别硬凑了好么，真恶心。,1,-1
没错，还是那个朋友。。不知道为什么对方好像看的十分开心，看完之后我还得兴致勃勃的和他讨论笑点，好尴尬啊,1,-1
"粗制滥造的模仿Steven King 的 Mist，而且我严重怀疑这是哪个传教帮派投资拍的，噢噢噢噢 I believe God. Come on, everybody believe God.",1,-1
一点都不恐怖，被海报骗了,1,-1
讲的什么东西……,1,-1
拍摄手法也太不讲究了，一会儿伪纪录片，一会儿又第三视角，到后面医院好像导演都放弃了似的，摄像师的影子毫无顾忌地在灯下晃来晃去，一秒出戏。结尾这么消极，有种“看完片子你还木有信仰么？那就去死吧”的感觉，囧……,1,-1
好没劲，原来是宗教片,1,-1
演的啥啊！擦,1,-1
结尾无奈了，已经无言的烂,1,-1
宗教宣传神逻辑,1,-1
电视放瞄几眼，什么狗屎，不就是广告联播吗,1,-1
天哪 正宗负分电影,1,-1
韩国人导演的电影，似乎有点韩剧的味道，不过我总是打不起精神，还好没有睡着。,1,-1
就像女主说的那句话一样，这片的高潮只有15秒。,1,-1
除了公主之外基本上没有亮点，阿汤哥简直弱鸡，女主角宛如弱智，剧情不紧张，特效不炫酷，看完后悔浪费了大好时光,1,-1
（3.0）见证史诗级灾难的时刻又到了，年度罕见的彻底崩坏型作品。两个至关重要的问题：剧本结构连最简单的过程的一半都没有；解决冲突用了毫无铺垫且开挂的方式。,1,-1
...今年自《刺客信条》后第二次被喂屎。剧情，剪辑，尴尬的笑点，故弄玄虚的音效，还有一些莫名其妙被融为一体的元素，还可以再烂点吗？作为黑暗宇宙系列开山作，竟然烂成这样，深深对这个系列的前途感到深深的担忧。另外，阿汤哥真的老了，别再折腾自己拍动作片了，而且还是这种烂片。,1,-1
看了十分钟看不下去了……怒删,1,-1
弟控的福利 姐控就别看了吧 一颗星也不想给倒是真的 很不明白小清新的恐怖故事为什么有床戏。而且也非常不明白婴儿为什么会爱上杀了他的姐姐。这个脑洞开大了。,1,-1
真混乱剧情,1,-1
崩塌的世界观，还在自己的丑恶找借口。淋分。,1,-1
讲个话感觉随时都要唱rap......,1,-1
也就童年阴影系列加成了，竟然有馀罪里的老傅。。。还有远古版的宋吉吉和马艹容。。。,1,-1
垃圾B级偏下片 凯文冒充什么英国口音 真恶心,1,-1
对于烂片，要狠下心去！,1,-1
英语课放这货 我特么真想好好上课,1,-1
太混乱了，看的都累。亮点不鲜明。只是觉得工人团结反抗挺热血的。还好是免费的票啊,1,-1
这种片子拍出来有意思么,1,-1
故弄玄虚，逻辑混乱,1,-1
一个将死之人要那么多黄金有用吗。动机太不合理。,1,-1
看完有种智商被侮辱的感觉。,1,-1
完全看不下去…,1,-1
从没见过这么烂的片子,1,-1
怎么会有这么讨人厌的电影！配乐烂得无底线，女主丑，男主说话装逼到死，无节奏，镜头也根本无法展现任何东西，实在懒得关注剧情。,1,-1
大学、高中毕业作品的水平。不知所谓的剧情，莫名其妙的人物。,1,-1
卧槽，什么傻逼电影啊！！！,1,-1
哥斯拉+灭绝师太,1,-1
这一部太扯淡了有木有，居然俩人这么挫都死不了( ⊙ o ⊙ )啊！,1,-1
潜水了这么久终于鼓起勇气写一下观后感了，随手点的这个电影，正好看过，很烂很烂,1,-1
擦   只想说    顶了我滴肺哟,1,-1
超搓，保护生命，远离烂片,1,-1
搞笑不够，动作不够。结尾是什么意思，难道要拍续集？,1,-1
六年过去心血来潮回看真是觉得自己当初愚蠢得单纯，处处是嘲点，职场那段简直儿戏。人物情绪抓马到极致，说话从来不好好说。算给自己的一部分青春画下一个句点。由小时代吸引来到这个城市，没有电影中那样精彩，也远比电影中精彩。,1,-1
对于六年前还是死忠粉的我来说，1仍然是这个系列里最没有存在感的一部。,1,-1
洗剪吹也算凤凰男啦，凤凰贬值的挺厉害的呀,1,-1
其实这是部喜剧,1,-1
卧槽，这是我这辈子看过的最傻逼的鲨鱼片！没有之一！！！！,1,-1
渣到无法直视,1,-1
灾难片辉煌不再,1,-1
明知道只有三点几分因为是鲨鱼题材就没忍住看了。真是一群三流的演员演了一个三流的故事成就了一部三流都不如的烂片。,1,-1
你就看这个译名,1,-1
发行商疯了吧，来蹭我大漫威的热度,1,-1
明星多但真不咋地,1,-1
六花怎么没投胎在非洲,1,-1
没底线的电影,1,-1
继续看下去的冲动10分钟都没坚持住。我只知道：this is not my youth！我想也绝对不会是大多数人的，至少，屌丝如我了解的大学如此。也懒得吐槽了。,1,-1
太扯了。。彻底雷倒！,1,-1
我去，这也叫电影？,1,-1
牛批，你怎么不去拍赛车片呢。一个鼓手为了当上核心居然是要靠赛车技术高到能否准时到达演出场地？撞车之后车都翻了也不躺一会还能跑几条街。你拍的是动作啊，你是巨石强森啊？这设置的各种坑跟表达的主题也太不相关了吧。这是第二部让我感到恶心的高分电影。,1,-1
边看边吐边吐边看......,1,-1
女主丑，差评,1,-1
连吓唬人这步都已经省了，也真是够没诚意的了，倒是找几个好看点儿的妞儿啊……,1,-1
现在的高产量的国产恐怖片是不是三流导演睡三线外围的工具？,1,-1
导演敢拍也是一种勇气！,1,-1
渣的故事，渣的画面。,1,-1
女演员个个演技不过关，不萌不美只装。,1,-1
七月半还没有开学好吗,1,-1
一脸懵逼，这是星球大战？这是han solo?很想把这个一脸猥琐只会莫名邪魅一笑的傻子叉出去！最后出现的xx让我整个人都混乱了，黑人问号无限连？？？,1,-1
故事线都没展开，而且不有趣 女主路人感 男主非好感,1,-1
导演丧心病狂YY的极致演绎——男人多才英俊，事业蒸蒸日上过程中美女投怀送抱，外遇期间老婆突然变成神经病和同性恋，互相承认后开心好散，多年后男主偶遇久不联系外遇对象（必须已变丑）而自己身边仍有新的貌美女伴。至于内几个大师之作的建筑放在片尾干嘛？让它们陪字幕以及掉价儿吗。,1,-1
我也要滑雪，打网球，打冰球。剧情？没看懂。感觉就是无病呻吟。,1,-1
这果然是我看过最无聊，最浪费时间的电影之一；风景好有个屁用，有钱人穷极无聊的外遇故事，连性的拍摄都那么装逼空洞，故事主线，内容就像拉不出屎硬要放个屁的意味，女二长得像个猩猩男主也要，真心佩服你知名建筑师的省美观~,1,-1
导演能拍出这样的电影简直就是在谋杀观众我觉得任何网站都不能允许这部电影出现，因为看电影就是在谋杀自己,1,-1
不好看，感觉只是在讲圣经故事中一个惩罚例子。,1,-1
没有任何存在价值的电影。。。,1,-1
"几个年亲人在举办婚礼突然莫名其妙的死了一半的来宾接着,各种灾难毫无征兆的到来了.然后一个接一个的死了貌似都死光了.那么到底中心思想是什么呢?""信耶稣赶紧死...""",1,-1
没头没尾没剧情,1,-1
不知道想要表达什么鬼。。。既然影片没有告诉我们发生的原因，我就来推测一下吧：东方和西方的神为了度劫需要信仰之力，于是西方的众神就说，让下面那些信我的都给我信力，不信我的我用死亡来恐吓他们，甚至杀死他们。反正他们都是死的，信我的话把信力给我，这样杀他们的时候地球盖亚也不会说什么。,1,-1
变形计：把乡下姐姐送去大城市的诸多不适应,1,-1
中国的电影发展已经到了一个神奇的时期，好片没有美国的好，烂片也没有美国这么烂，真是个神奇的时期,1,-1
真他吗难看,1,-1
归为年度失望。经典不复重现，亦无半点新事。,1,-1
阿汤除了颜帅之外没有任何一点和这个片子搭的地方。喜欢女木乃伊多过正派角色。,1,-1
侮辱了一个经典系列，让《长城》变得可以原谅。,1,-1
欠稿，带病去电影院看此片，渡过了极其艰难的两小时，迷迷糊糊中尤震惊怎么阿汤哥也演网大了，出电影院感觉病情严重恶化了。生病绝对不能看烂片。,1,-1
剧情蠢得一逼，逻辑更是逗你玩，看笑了。什么鬼，要特效没特效，3D也是形同虚设，笑点生硬，台词弱智。,1,-1
节奏混乱，情节好多bug。阿汤哥晚节不保，接了这么个大烂片。为了拍续集，还强行弄个大团圆结局。不如改名叫 霸道女尸想上你。,1,-1
如果特效能稍微好点，我就敢给2星了,1,-1
难看的我要报警了，能把周迅拍得这么让人讨厌也挺不容易的，郭在容年度黑名单无悬念。,1,-1
世姐骂人也这么温柔,1,-1
摄影是灾难，但最重要的是，这种学生作品都不如的糙烂剧本到底是怎么写出来通过并且投拍的，我真的不明白，真的不明白，真的不明白，无限循环。,1,-1
讲暖男还不如讲车祸癌症,1,-1
太难看了。本来觉得给到两星，但因为看到导演是郭在容，比起野蛮女友和机器人女友，差太远，外加莫名其妙的女配，以及优酷视频这电影居然9分多，再扣一星。,1,-1
后悔去电影院看，实在是当时那个档期没有其他感兴趣的,1,-1
说实话不好看。演的乱糟糟的。,1,-1
一个讲的稀碎的好故事,1,-1
去死吧您嘞,1,-1
发哥恰烂钱啊,1,-1
明星堆砌的垃圾，毫无演技可言，故事也是做作矫情得要命，我怕是失了智才来看这个,1,-1
我…屁都记不得讲了什么了。大概看了十分钟？,1,-1
片头片尾曲子不错，泰国风格就是电影很烂，呵呵,1,-1
说好的不看暹罗片,1,-1
烂片，浪费了50分钟,1,-1
靠 鬼片好不好,1,-1
垃圾啊！我很少打一星的，我其实从没打过一星！把我的处女一给你了！另外豆瓣你个鬼介绍，你介绍的真的是该片吗！！！,1,-1
啧啧，豆瓣有时候还是挺可信的 ,1,-1
一颗星是给女猪脚的，长的有点像苍井空……,1,-1
勺子挖牢房，火车难题，隔着帽子喝酒，整到脸变形的李小璐都不应该出现在一部21世纪的悬疑电影中。,1,-1
李小璐仿佛投资商硬塞进去的关系户，林家栋一如既往地重复角色。整个剧情都莫名其妙。保安队坑杀屠村，最后一秒幡然醒悟洗白。,1,-1
千万不要看，免费送票也不要看。所谓能力不足野心太大，就是这种。乱七八糟，让人作呕……,1,-1
神马烂片，不能忍。。,1,-1
这是来搞笑的吧，情节，演技，配乐各种尴尬。20170529.304.,1,-1
无聊到睡着三次,1,-1
一分给寓意，别的别想奢求了,1,-1
烂到家了，豆瓣居然评分有7.5，简直莫名其妙。,1,-1
这年头，你要不来个精神分裂、失忆什么的都不好意思同人打招呼,1,-1
小时候卫视看过数遍，整个片子散发这一股陈腐无聊，光怪陆离的味道。,1,-1
好吧 我承认是被封面吸引 看不到一般真心看不下去 女主太寒碜 胸平得穿2件bra还是飞机场 最主要没那气质 算了 不看了,1,-1
804~~~烂片~~~空虚表情~~~,1,-1
烂片王这个称号当之无愧，这电影到底想说啥！！！,1,-1
虽然已经知道是OOC但还是和毛老师兴致勃勃地开看，结果看完月黑风高就疯了，愤而叉掉！什么鬼！韦伯是要报复社会吗！,1,-1
妈蛋，害我买错票。,1,-1
谁它娘贴的漫威标签,1,-1
导演是否真如片尾所说已努力，不得而知，全片表演看不出诚意,1,-1
考验青春的智商，真是捉急,1,-1
豆瓣你给我推荐这死呀。我没看过就没看过我偏要说看过我偏要打一颗星。,1,-1
装疯卖傻不知所云,1,-1
那个小女孩真是…,1,-1
真的是乱来的电影，看不下去。,1,-1
一看演员的气质果断弃剧，还好，只浪费了三分钟,1,-1
主角太丑，看他俩接吻时候给我恶心坏了，还好才一个小时。结局挺好的，要不是女主的幻想真无法解释这奇葩的剧情,1,-1
被盗版网站的imba评分骗了,1,-1
制作一般，电视剧，剧情简单，就是一个幕布一起玩了玩,1,-1
我为什么手贱下了这部电影！！特么剧情烂特效烂演技更烂！关键下面还有吹捧的，外国的屎都是香的！,1,-1
被网站标的IMDB：8.8分给欺骗了，居然看完了，然后就没有然后了，今年看片最失败的一部😭,1,-1
同样被IMDB骗着看完了的小伙伴，让我看到你的点赞...,1,-1
五星给第一个故事,1,-1
      这是电影吗？请不要辱没台湾电影，懒得多说。,1,-1
明星众多也没办法挽救的..一般般的电影，尤其最后一个故事，差点没拿鸡蛋砸那女主角..拼命的问 为什么我没有人爱..简直一个神经病..看到我心情烦躁..本来一整部还算一般的，就被它给扣分了..最多一颗星..看了那么多这种电影没一部精彩的..已经对段落式电影没好感了..,1,-1
明狗的意淫制作，智商是硬伤。,1,-1
低成本小制作电影，太省了，就两个演员还有一个兼职导演，情节奇怪，不知所谓，看了一半删了,1,-1
非常无聊！情节不合理，编导一厢情愿地胡编滥造！别看！浪费时候！,1,-1
别看别人评论的大道理，我们只是为了简单的想看个刺激的好看的电影，这部2个人一辆车从头开车尾，居然有这么多分？还不如跟儿子看集动画片。。。,1,-1
又臭又长 真别拍第四部了 连爆米花都炸了🙂,1,-1
1就不喜欢，2已看不下去，在3(上)没看直接看3(下)的前提下深感枯燥乏味。仍像我之前所说的，青少年末世题材只看第一集就够了，续集都是在不断挖坑活埋自己。续集靠格局的拓宽来揭露乌托邦阴谋论，主题愈发黑暗和沉重，走向一个令人沮丧的深渊。菲利普·塞默·霍夫曼生平最后一场戏是一个侧脸。,1,-1
所谓3d，就是戴上眼镜睡觉不会被别人嘲笑，所谓故事，就是大家一起戴上眼镜坐着一起睡也不会彼此嘲笑,1,-1
好枯燥乏味,1,-1
为什么我如此讨厌萝卜头还看完了他几乎所有的电影 人究竟是为什么要自我伤害,1,-1
一星给加拿大的风景,1,-1
提名本季度最好笑影片之一。,1,-1
克里斯托弗·麦奎里就算挂个名也救不了这破剧本啊~,1,-1
剧本写的也太随意了 一点逻辑没有 主角也没火花 尤其女主说话的时候就跟看科教频道一样 让人昏昏欲睡,1,-1
😱😱😱不  不 不  不 不好看,1,-1
冲着所谓的剧情，一颗星就够多了，我是真的不知道这前后是怎么联系起来的，好吧其实这个电影里并没有剧情这种东西呢……但是观影和画面还真的是小清新，蛮好看的......就这样吧，剧情理解可能还要去查查看原来的事件是怎么回事,1,-1
完全不想说什么了！还那么长！要不是为了洪宗玄完全不想看！弟弟会有那么喜欢姐姐吗！还是四岁！,1,-1
太恶心了，真讨厌王晶。,1,-1
操他妈比9岁那年看过后到现在都不能吃鸡蛋清！！！孕妇肚子里流出来的蛋清状物太特么恶心了！！,1,-1
真是有够烂的了,1,-1
看了一半，不知所云，看了豆瓣的评价，很醒目的一个标签“烂片中的烂片”还有“烂片！”“烂片”，我已经没有决心再看下去了，听人劝吃饱饭，不耽误时间，我想是对的。,1,-1
故作高深，对话装B，当大众都是哲学家？,1,-1
别误会这一星给的是片中English那一口纯正的英音。尼玛这什么玩意儿！美国自认了不起彪形大汉黑人暴力男和泰国非主流慈悲为怀的冤魂大饼脸女的杂交？最后还要硬加上光辉伟大的现实意义，导演你以为这样就可以把烂片上升到一个高度吗，太天真了你。,1,-1
什么年代了？就想着地里的庄稼自己长好？！不劳而获！觉悟太低！能不能学习学习社会主义核心价值观！？,1,-1
有点简单了，恐怖效果也一般,1,-1
无法超越自己了么？还是怀念曾经的不太冷的杀手,1,-1
空洞乏味，音乐莫名其妙，剪得乱七八糟,1,-1
情节、氛围、节奏的掌控上出现了世纪级的问题。从剧情设置到拍摄剪辑全面负分。难以置信地差。,1,-1
毫无吸引力。所有的演员感觉像在演话剧，开头就不吸引人，对白空洞无聊。,1,-1
第一部就不怎么样，还拍续集,1,-1
尼玛什么几把玩意,1,-1
在华语犯罪片逐渐偏向写实主义风格的2015，《消失的凶手》依旧打着怀旧民国风，实际影片除了服装和建筑丝毫体现不出民国的时代背景。最重要的是作为一部悬疑推理片故事编的漏洞百出，毫不走心，怪不得在电影院“消失”的这么快！,1,-1
这个给一颗星不过分吧 ,1,-1
想象力太过奇特~~~,1,-1
尽力不粗口吧...,1,-1
丧尸和外星人结合的脑残片~,1,-1
.....智商上的缺陷也是很难弥补的。,1,-1
外星人的阴谋 感觉这个设定毁了这部片,1,-1
你以为是情感剧结果看到一半发现是悬疑&心理，再看一点发现中间还夹杂着鬼怪超自然，当你终于意识到被耍了最后果然不负众望又拉回了情感剧。这夫妻俩咋看上这本子的？！是单纯为了演夫妻而演夫妻？！还有前85分钟DC这个怂爆了的发型是想怎样！,1,-1
玷污克雷格！,1,-1
2014.2.23 昨天晚上看这个没有为什么就杀人的电影。哎就是个视觉系，弄啥啊，想恐怖又想文艺又想爱情，啥也得不到。真是无法弄明白了。,1,-1
女主长得太丑……各种骚钙噜(不行女主太难看了越想越恶心，丑逼,1,-1
尼古拉斯凯奇就不能接点正常片子么，太令我失望了，大叔,1,-1
真的成为了烂片王,1,-1
平庸。凯奇大爷经济拮据，卖节操啊。,1,-1
假、大、空，真的怀疑编剧有没有参加过高考,1,-1
木木木木木木木木木,1,-1
金基德已死,1,-1
就一堆煞笔～一堆富二代脑残～还装残酷青春～一堆有钱煞笔的过家家,1,-1
就是一部超级大烂片！,1,-1
给1星是因为没有更低的了，不要相信海报，不卖肉的卖肉片～～,1,-1
什么道哥多丑多矫情的男主角。。。,1,-1
我发现带青春两个字的电影都踏马烂片 耶。,1,-1
拍给脑瘫看不错,1,-1
一如既往地烂,1,-1
王晶，有意思吗？,1,-1
冲美颜去看得，片子烂的一塌糊涂，从头决斗到尾，编剧没有别的方法制造冲突了吗？,1,-1
1.0。1.难看得不想说话，第一第二部仅有的一丝丝好感都在此终结，好可惜这居然是霍夫曼的遗作。2.全片毫无高潮可言，最后还要生孩子来凑时间，简直了。3.最傻的是，为了错开金马，我还赶早场看了这破片。,1,-1
没想到下集比上集还难看，是用拍剩下的素材剪的么？所有演员都一脸“快点他妈结束这一切吧劳资不想演了懒得应付了”的表情，最后十五分钟简直是史上最糟糕的片尾，硬撑什么鬼啊？苦逼兮兮的，没见过这么不幸福的主角HE啊，真是可惜了我芬尼克，安娜也没给新戏份。对得起霍夫曼么你们？,1,-1
果断意识形态，空泛乏力的证明。bullshit。,1,-1
开始一段歌功颂德，马上删之,1,-1
虽然这部电影狠难看，但是，从此以后不讨厌成宫寛贵 了。,1,-1
一点都不惊悚。。。。,1,-1
什么鬼？男主男二男三都好帅啊啊,1,-1
的确垃圾，他么的,1,-1
信仰宣传片,1,-1
陪爸爸看的，对这种目标美帝青少年的宗教洗脑片真是无语...,1,-1
演员们真的是拼演技......差吗......,1,-1
最讨厌这种给人洗脑的电影，这种电影只会让我更厌恶狭隘的宗教,1,-1
真的是莫名其妙，当我傻呀。,1,-1
浪费了两大天后的明星阵容啊,1,-1
无fuck说。木姨奶小姐姐美。,1,-1
一部注定会把汤姆·克鲁斯钉在耻辱柱上的电影,1,-1
只有两分钟的剧情发生在埃及，剩下的全程发生在伊拉克和伦敦，说好的金字塔和古埃及呢？！！太！难！看！了！比之前的版本差太多。然后女二考古学家的形象塑造的也太苍白了…,1,-1
大雨还来看，根本不值得。,1,-1
看评论说是有剧情的av，可能没看过av吧,1,-1
真的是一部很丧很消极的电影，不正的三观，一点都不同情剧中任何一个人。这种废墟电影也居然可以拍出来。,1,-1
妈的，萨布变傻逼了,1,-1
并不觉得这是一件成熟的作品，也不清楚这次的发布版本是不是一次真正的呈现。还是留给真正的粉丝或是电影档案吧。,1,-1
意料之中，情理之外,1,-1
业馀的电影,1,-1
什么烂电影 懒得评论,1,-1
如此烂片，杀了我吧。,1,-1
大陆有恐怖片吗？……高中时看的，让那时还没见过啥世面的我都很看不上！,1,-1
不知道那几位演员演这么傻逼的戏时会不会频频笑场？亲，悬疑不是低智商编导们可以驾驭的。,1,-1
太难看了，如坐针毡,1,-1
存在时觉得理所当然，消失时觉得懊悔万分。,1,-1
太烂了，不知道刘青云为什么自甘堕落，江一燕作为陈道明看好的丑演员彻底完了，李小璐僵尸脸还在扮嫩,1,-1
没看完，电视上放的，坚持不下去了。以往我的标准是不完整看完不评，这次纯粹是报复性评分。,1,-1
烂到渣。。。。。对不起电影票啊。。。,1,-1
"日本电影黄金时代已过,新生代开始津津有味地咀嚼废柴青春.除了老妇打劫稍有新意,整个片子臃肿拖沓令人崩溃.这样的垃圾居然入选电影旬报年度10佳,可见其馀烂到了何等地步",1,-1
不太喜欢这类片子,1,-1
孔子的伟大在于开创儒学编《春秋》修《六经》创办私学，不是苦大情深把汤让给别人喝，拍特妈啥呢？要搞媚俗别拿孔子开涮,1,-1
"此片打着恐怖片的平头,实为温情人鬼片. 情节平淡, 没有高潮, 全靠三位大腕影星撑起. ",1,-1
该片再次证明了恐怖片该有多难拍，吉姆谢里丹又怎样，碰到恐怖片还不是得栽,1,-1
恶心的片子 这里面的角色可以坐时光机回到毛爷爷活着的年代,1,-1
太他妈狗血了 一枪打死我都比看这部片子感觉好 ,1,-1
这导演叙事确实乱 看的莫名其妙,1,-1
神神叨叨，故弄玄虚。日语奇怪，韩语难听。,1,-1
因为小田切让而看，因为此片更讨厌韩国的一切,1,-1
2012.08.24纯粹一部狗血无厘头的烂片，故事情节实在无条理可言，坐在电影院里简直就是一种煎熬。赵本山、小沈阳的“艺术”真是俗不可耐。看了一会，便愤然离场。,1,-1
小沈阳退出影视圈吧,1,-1
好吧，看过很多烂片,1,-1
毁这个经典就有点过分了,1,-1
孔明和月英你也黑？,1,-1
丑爆了，恶搞三国，刘关张被弄成那德性。导演应该被车裂。,1,-1
我的天啊啊啊啊啊真心破坏了河东狮吼1曾经的美好，那个时候看张柏芝最后的吼声和哭泣真的心疼，都能看流泪，现在这什么破玩意啊！张柏芝现在又老又瘦，演技也差了好多，一堆小品演员演戏，真的太难看了...还我美好回忆！！瞎了眼了啊啊啊啊...,1,-1
这个上映的时候我妈带我去电影院看的，我那时候才6，7岁，看完吓得我一晚上没闭眼，这就是我怕鬼的源头！,1,-1
没看懂结局，劝诫骚年不要打架？,1,-1
垃圾！ 拍这种狗血视频简直是浪费地球资源。,1,-1
剧情发展和情感宣泄都莫名其妙。,1,-1
非常烂的片，完全无内涵，演员演技也非常差，内容十分不切实际,1,-1
太烂了，简直不能相信是西蒙演的。,1,-1
但愿自己不知道的系列……,1,-1
大家难道不觉得这部电影中的蜘蛛侠就一213青年吗？现在不流行这种情节了吧！！！,1,-1
满满的吐槽啊，真是一部少女漫的电影，完全符合漫画的真人版，剧情有够瞎。,1,-1
可能漫画原作神（精兵）脑洞还行，但改编成电影就是轰隆隆轰隆隆轰隆隆……（此处省略次数和黑狗Damian出现次数相同）的天雷。为了上野树里Mark的，看到松尾敏伸才坚持下去的，松尾敏伸真！的！是！太！美！了！编导太不大胆了，如果来场神精兵“虞美人草”（电影）兄妹情我就敢打五颗星！,1,-1
树里酱早期的雷片还挺多的。,1,-1
学校看的。垃圾的想吐。,1,-1
呵他自己都用了五十年才做到言行一致你随便拍个电影就能还愿本人?也就舌战造造势，其他的是拿来充时间的吗？,1,-1
只能打一分了，甚至想打负分，孔子怎么能是这样！大成至圣先师呀,1,-1
2015-56。小学作文么？,1,-1
很反感还出3,1,-1
希望导演出品人都死,1,-1
